stop_name;stop_lon;stop_lat;shortName;mode;Pointgeo;Nom_commune;code postal
R. Poincarï¿½;2.175456661321342;48.84344967639519;6284;Bus;48.84344967639519, 2.1754566613213426;Garches;92033
Prï¿½ au Bois;2.170425946033618;48.84618498686971;6284;Bus;48.84618498686971, 2.170425946033618;Vaucresson;92076
Boulevard de Jardy;2.153345326417756;48.83314114531528;6284;Bus;48.83314114531528, 2.1533453264177553;Vaucresson;92076
Jules Quentin;2.1929240029280925;48.894571371800986;LBLEUE;Bus;48.894571371800986, 2.1929240029280925;Nanterre;92050
Foch;2.192778066922272;48.888149103627896;LBLEUE;Bus;48.888149103627896, 2.192778066922272;Nanterre;92050
Place de la Boule - Lï¿½nine;2.199778566057131;48.88698198248119;LBLEUE;Bus;48.88698198248119, 2.199778566057131;Nanterre;92050
Ombraies;2.201178320762568;48.88463505032282;LBLEUE;Bus;48.88463505032282, 2.2011783207625677;Nanterre;92050
Les Chailliers;2.205899628209921;48.87818217166333;LBLEUE;Bus;48.87818217166333, 2.205899628209921;Nanterre;92050
Eglise;2.195015168912877;48.89076325962227;LBLEUE;Bus;48.89076325962227, 2.195015168912877;Nanterre;92050
Escudier;2.2316949737493044;48.84322149868815;6246;Bus;48.84322149868815, 2.2316949737493044;Boulogne-Billancourt;92012
Chevrillon;2.2193064161382066;48.8461182222916;6246;Bus;48.846118222291594, 2.2193064161382066;Saint-Cloud;92064
Gare de Saint-Cloud;2.21734060134188;48.84454046690295;6246;Bus;48.84454046690295, 2.21734060134188;Saint-Cloud;92064
Lelï¿½gard;2.2021604324663198;48.84189495242942;6246;Bus;48.84189495242942, 2.2021604324663193;Saint-Cloud;92064
Mairie;2.186201339767165;48.84211122550426;6246;Bus;48.84211122550426, 2.186201339767165;Garches;92033
Hï¿½pital de Garches;2.17071352078529;48.83838933813384;6246;Bus;48.83838933813384, 2.17071352078529;Garches;92033
Gare de Vaucresson;2.1525483375474743;48.83691293935222;6246;Bus;48.83691293935222, 2.1525483375474743;Vaucresson;92076
Pasteur;2.179451613667405;48.83809883925265;6246;Bus;48.83809883925265, 2.179451613667405;Marnes-la-Coquette;92047
Frï¿½dï¿½ric Clï¿½ment;2.188492484181651;48.839356695845936;6246;Bus;48.839356695845936, 2.188492484181651;Garches;92033
Gare de Saint-Cloud;2.217619436740083;48.84502795307118;6246;Bus;48.84502795307118, 2.217619436740083;Saint-Cloud;92064
Chevrillon;2.219336630707037;48.84592055730606;6246;Bus;48.84592055730606, 2.2193366307070366;Saint-Cloud;92064
Pont de Saint-Cloud - Rive Gauche;2.222080771727448;48.841009856548;6246;Bus;48.841009856548, 2.2220807717274473;Saint-Cloud;92064
Stade de Vanves;2.2800846321519304;48.81630725687521;59;Bus;48.81630725687521, 2.2800846321519304;Vanves;92075
Insurrection Bleuzen;2.291233753592539;48.82066394718325;59;Bus;48.82066394718325, 2.291233753592539;Vanves;92075
Stade Lï¿½o Lagrange;2.18740341583271;48.79734735624895;Tï¿½D;Bus;48.79734735624895, 2.18740341583271;Chaville;92022
Grange Ory / Arcueil Cachan;2.323681059429004;48.80141604481147;193;Bus;48.80141604481147, 2.3236810594290036;Bagneux;92007
Issy-Val de Seine;2.263463590569635;48.82926512709397;N160;Bus;48.82926512709397, 2.263463590569635;Issy-les-Moulineaux;92040
Gï¿½nï¿½ral De Gaulle - Croix de Berny;2.3080114404470757;48.76232771339874;N123;Bus;48.76232771339874, 2.3080114404470753;Antony;92002
Gï¿½nï¿½ral De Gaulle - Croix de Berny;2.308852251419459;48.76253045663665;N123;Bus;48.76253045663665, 2.308852251419459;Antony;92002
Chï¿½tillon - Montrouge;2.2998579146333933;48.811334128749216;475;Bus;48.811334128749216, 2.2998579146333933;Malakoff;92046
ï¿½glise de Ville-d'Avray;2.189875106547724;48.82666671965583;426;Bus;48.82666671965583, 2.1898751065477238;Ville-d'Avray;92077
Sï¿½vres Rive Gauche / Mairie;2.213879338644972;48.82467737856443;426;Bus;48.82467737856443, 2.2138793386449716;Sï¿½vres;92072
Parc de Saint-Cloud;2.2198315358870118;48.82651513849003;426;Bus;48.82651513849003, 2.2198315358870113;Sï¿½vres;92072
Pont de Sï¿½vres;2.2302768440546314;48.82945186864603;426;Bus;48.82945186864603, 2.2302768440546314;Boulogne-Billancourt;92012
Pont de Sï¿½vres;2.230126215006805;48.82950486222504;426;Bus;48.82950486222504, 2.230126215006805;Boulogne-Billancourt;92012
Parc de Saint-Cloud;2.2187835796004456;48.82645433390638;426;Bus;48.82645433390638, 2.2187835796004456;Saint-Cloud;92064
Sï¿½vres Rive Gauche / Mairie;2.213727486104666;48.82481128889153;426;Bus;48.82481128889153, 2.213727486104666;Sï¿½vres;92072
Square de la Forge;2.208151129319995;48.82426184058647;426;Bus;48.82426184058647, 2.208151129319995;Sï¿½vres;92072
Mairie;2.177313213503881;48.83028645878021;426;Bus;48.83028645878021, 2.1773132135038815;Marnes-la-Coquette;92047
Yves Cariou - Les ï¿½tangs;2.17011832684004;48.83555214302304;426;Bus;48.835552143023044, 2.17011832684004;Marnes-la-Coquette;92047
Stade de la Marche;2.161975443247335;48.83782478237151;426;Bus;48.83782478237151, 2.161975443247335;Vaucresson;92076
Le Chï¿½teau;2.1677909387063736;48.87465865655084;6227;Bus;48.87465865655084, 2.1677909387063736;Rueil-Malmaison;92063
Gare de Rueil Malmaison;2.173253006352458;48.88701760696308;6227;Bus;48.88701760696308, 2.173253006352458;Rueil-Malmaison;92063
Danielle Casanova;2.175697152201314;48.87821184753695;6227;Bus;48.87821184753695, 2.175697152201314;Rueil-Malmaison;92063
Laboratoire Debat;2.200357424792151;48.85372767096556;459;Bus;48.85372767096556, 2.200357424792151;Saint-Cloud;92064
Eglise de Buzenval;2.1933004576744555;48.85707092170226;459;Bus;48.85707092170226, 2.1933004576744555;Rueil-Malmaison;92063
Gare de Saint-Cloud;2.216177298679912;48.845782981134384;471;Bus;48.845782981134384, 2.216177298679912;Saint-Cloud;92064
Gï¿½nï¿½ral Leclerc;2.2070158903137527;48.84158547361677;471;Bus;48.841585473616774, 2.2070158903137527;Saint-Cloud;92064
Pradier;2.193849575276221;48.82950867076495;471;Bus;48.82950867076495, 2.193849575276221;Ville-d'Avray;92077
Les Sapins Bleus;2.17539979638437;48.82120738181165;471;Bus;48.821207381811654, 2.17539979638437;Ville-d'Avray;92077
Porte Verte;2.162835201887494;48.81737856481725;471;Bus;48.81737856481725, 2.162835201887494;Ville-d'Avray;92077
Les Peupliers;2.1693931497363628;48.81950191886274;471;Bus;48.81950191886274, 2.1693931497363628;Ville-d'Avray;92077
Les Sapins Bleus;2.174938889759754;48.821069292691234;471;Bus;48.821069292691234, 2.174938889759754;Ville-d'Avray;92077
Les Coteaux - Sï¿½nard;2.2209464768940737;48.8567324722552;471;Bus;48.8567324722552, 2.2209464768940737;Saint-Cloud;92064
Les Coteaux - T2;2.2202762715252917;48.8568899926251;471;Bus;48.8568899926251, 2.2202762715252913;Saint-Cloud;92064
Jonchï¿½re;2.1585652786605958;48.87014233401556;503;Bus;48.87014233401556, 2.1585652786605953;Rueil-Malmaison;92063
Mairie de Nanterre;2.207394925763884;48.89102571171072;503;Bus;48.89102571171072, 2.2073949257638836;Nanterre;92050
Rueil - Ville;2.181784528486252;48.88043003730465;503;Bus;48.88043003730465, 2.181784528486252;Rueil-Malmaison;92063
Place Richelieu;2.182198302798086;48.87318408170245;503;Bus;48.87318408170245, 2.182198302798086;Rueil-Malmaison;92063
Mairie;2.186201339767165;48.84211122550426;37;Bus;48.84211122550426, 2.186201339767165;Garches;92033
Fausses Reposes;2.1653679195038995;48.818259697571925;37;Bus;48.818259697571925, 2.1653679195038995;Ville-d'Avray;92077
La Ronce;2.190415219030481;48.82258712890007;37;Bus;48.82258712890007, 2.190415219030481;Ville-d'Avray;92077
ï¿½glise de Ville-d'Avray;2.1880167218064344;48.827040854744254;37;Bus;48.827040854744254, 2.1880167218064344;Ville-d'Avray;92077
Saint-Cucufa;2.17139671600727;48.86226349812144;37;Bus;48.862263498121436, 2.17139671600727;Rueil-Malmaison;92063
ï¿½glise de Saint-Cloud;2.208694196744536;48.84771234212501;40;Bus;48.84771234212501, 2.2086941967445357;Saint-Cloud;92064
Collï¿½ge Passy - Buzenval;2.1815806522877668;48.85956353048998;40;Bus;48.85956353048998, 2.1815806522877668;Rueil-Malmaison;92063
Cimetiï¿½re;2.2051346979299087;48.84789560219237;40;Bus;48.84789560219237, 2.2051346979299087;Saint-Cloud;92064
Marie Bonaparte;2.212718274602781;48.85285630941064;40;Bus;48.85285630941064, 2.212718274602781;Saint-Cloud;92064
Val d'Or;2.2126251911884536;48.8590163550467;40;Bus;48.8590163550467, 2.2126251911884536;Saint-Cloud;92064
Pages;2.230459614319606;48.87151651138065;40;Bus;48.87151651138065, 2.230459614319606;Suresnes;92073
Commandant Riviï¿½re;2.2333186492017725;48.87363933795324;40;Bus;48.87363933795324, 2.2333186492017725;Suresnes;92073
Suresnes;2.1819900315951872;48.84737984316544;6280;Bus;48.847379843165434, 2.1819900315951872;Garches;92033
Marcel Sembat;2.2443681964784203;48.83375083979114;N161;Bus;48.83375083979114, 2.2443681964784203;Boulogne-Billancourt;92012
Marcel Sembat;2.244187847320653;48.83397454537853;N161;Bus;48.83397454537853, 2.244187847320653;Boulogne-Billancourt;92012
Grï¿½sillons - Fï¿½lix Ebouï¿½;2.307016501142392;48.91720225406301;N154;Bus;48.917202254063014, 2.307016501142392;Gennevilliers;92036
Rue de la Station;2.2862735514302344;48.90641463115114;N154;Bus;48.90641463115114, 2.2862735514302344;Asniï¿½res-sur-Seine;92004
Grï¿½sillons - Fï¿½lix Ebouï¿½;2.3067877839828816;48.91695811827655;N154;Bus;48.91695811827655, 2.3067877839828816;Asniï¿½res-sur-Seine;92004
Butte Rouge - Citï¿½ Jardins;2.2595449183100267;48.76564380304185;415;Bus;48.76564380304185, 2.2595449183100267;Chï¿½tenay-Malabry;92019
Sï¿½verine;2.2512896005445016;48.77205025795721;415;Bus;48.77205025795721, 2.2512896005445016;Chï¿½tenay-Malabry;92019
Loup Pendu;2.2538693891749872;48.7772021242915;415;Bus;48.7772021242915, 2.2538693891749872;Le Plessis-Robinson;92060
Robinson;2.2736854935059774;48.78000451363731;415;Bus;48.78000451363731, 2.2736854935059774;Le Plessis-Robinson;92060
Citï¿½ Basse;2.2705278077802404;48.78197299359408;415;Bus;48.78197299359408, 2.2705278077802404;Le Plessis-Robinson;92060
Coeur de Ville;2.263592284732138;48.781579675176;415;Bus;48.781579675176, 2.263592284732138;Le Plessis-Robinson;92060
Victor Vernadat;2.2632029032517003;48.778312375297226;415;Bus;48.778312375297226, 2.2632029032517003;Le Plessis-Robinson;92060
Collï¿½ge Romain Rolland;2.257225392185195;48.78235873642603;415;Bus;48.78235873642603, 2.257225392185195;Le Plessis-Robinson;92060
Maison des Arts;2.253963206865365;48.77825503630096;415;Bus;48.77825503630096, 2.253963206865365;Le Plessis-Robinson;92060
Sï¿½verine;2.2510729343612788;48.77197694548545;415;Bus;48.77197694548545, 2.2510729343612788;Chï¿½tenay-Malabry;92019
Place Jean Jaurï¿½s;2.310840528080155;48.81596684167851;MONTBUS;Bus;48.81596684167851, 2.310840528080155;Montrouge;92049
Mairie de Montrouge;2.320087247496867;48.819131655934754;MONTBUS;Bus;48.819131655934754, 2.320087247496867;Montrouge;92049
Amaury Duval;2.3239873090862337;48.81770575985872;MONTBUS;Bus;48.81770575985872, 2.3239873090862337;Montrouge;92049
Place Jules Ferry;2.322839757768811;48.812734648741;MONTBUS;Bus;48.812734648741, 2.322839757768811;Montrouge;92049
Rï¿½publique / Moliï¿½re;2.3148162882491925;48.81085417776752;MONTBUS;Bus;48.810854177767524, 2.3148162882491925;Montrouge;92049
Chï¿½tillon-Montrouge-Mï¿½tro;2.30320865357902;48.81127275957366;MONTBUS;Bus;48.81127275957366, 2.30320865357902;Montrouge;92049
Pont de Puteaux;2.241682636168898;48.87788357245758;EOLIEN;Bus;48.87788357245758, 2.241682636168898;Puteaux;92062
Parc Dï¿½partemental;2.243831313062397;48.87639525710902;EOLIEN;Bus;48.87639525710902, 2.2438313130623975;Puteaux;92062
Mairie;2.2387770742308404;48.88450228096681;EOLIEN;Bus;48.88450228096681, 2.2387770742308404;Puteaux;92062
Voltaire;2.2399533756473184;48.8777197172366;EOLIEN;Bus;48.8777197172366, 2.2399533756473184;Puteaux;92062
Ecole des Sports;2.237331124800646;48.87149753712956;EOLIEN;Bus;48.87149753712956, 2.237331124800646;Puteaux;92062
Charles Lorilleux;2.230922667229884;48.88632271291391;EOLIEN;Bus;48.88632271291391, 2.230922667229884;Puteaux;92062
Jules Verne - Palais de la Jeunesse;2.2317626007531066;48.88854947085592;EOLIEN;Bus;48.88854947085592, 2.2317626007531066;Puteaux;92062
Danton - Cimetiï¿½re Voltaire;2.226314997078459;48.88069911935177;AS;Bus;48.88069911935177, 2.226314997078459;Suresnes;92073
Mairie de Suresnes;2.225016541591781;48.870824866335255;AS;Bus;48.870824866335255, 2.225016541591781;Suresnes;92073
Place de la Boule - Joffre;2.2003147934920837;48.88669777551;559A;Bus;48.886697775509994, 2.2003147934920833;Nanterre;92050
Gabriel Pï¿½ri;2.1983662944677165;48.8892478696522;559A;Bus;48.8892478696522, 2.1983662944677165;Nanterre;92050
Bretagne;2.1683516806042675;48.86686510867062;564;Bus;48.86686510867062, 2.1683516806042675;Rueil-Malmaison;92063
19 Janvier;2.1903893512303885;48.86372455010112;565;Bus;48.86372455010112, 2.1903893512303885;Rueil-Malmaison;92063
Primevï¿½res;2.187672803579981;48.86484833206353;565;Bus;48.86484833206353, 2.187672803579981;Rueil-Malmaison;92063
Eglise de Buzenval;2.193247476292305;48.85697163409063;565;Bus;48.85697163409063, 2.1932474762923055;Rueil-Malmaison;92063
Jean Wiener;2.2492057207791585;48.91501032662873;566;Bus;48.91501032662873, 2.2492057207791585;Colombes;92025
Litolff;2.26109698974401;48.91742246854501;566;Bus;48.91742246854501, 2.26109698974401;Colombes;92025
Larris;2.243215864673358;48.80708559541838;TIM;Bus;48.80708559541838, 2.243215864673358;Meudon;92048
Galliera - Saint-Philippe;2.2482182570962608;48.807674788102986;TIM;Bus;48.807674788102986, 2.2482182570962608;Meudon;92048
Observatoire;2.2321209395355965;48.8096860662967;TIM;Bus;48.8096860662967, 2.2321209395355965;Meudon;92048
Victor Hugo - Louvois;2.238583163120196;48.806363637265726;TIM;Bus;48.806363637265726, 2.238583163120196;Meudon;92048
Victor Hugo - Louvois;2.237958051462688;48.80627870766931;TIM;Bus;48.80627870766931, 2.2379580514626873;Meudon;92048
Gare de Bellevue;2.229501734178376;48.81922081656192;TIM;Bus;48.819220816561916, 2.229501734178376;Meudon;92048
Marcel Sembat;2.243940428251212;48.83412587629724;SUBB;Bus;48.83412587629724, 2.243940428251212;Boulogne-Billancourt;92012
Victor Hugo - Gallieni;2.246069278151394;48.8376468908167;SUBB;Bus;48.8376468908167, 2.246069278151394;Boulogne-Billancourt;92012
Silly - Morizet;2.2317226074326286;48.83949826042087;SUBB;Bus;48.83949826042087, 2.2317226074326286;Boulogne-Billancourt;92012
Quartier Nord;2.302947701416367;48.90822152225464;TUC;Bus;48.90822152225464, 2.302947701416367;Clichy;92024
Rue Petit;2.2945782503651504;48.90164348281046;TUC;Bus;48.90164348281046, 2.2945782503651504;Clichy;92024
Van Gogh;2.294108111660952;48.90412283343088;TUC;Bus;48.904122833430876, 2.2941081116609516;Clichy;92024
Moulin de Cage;2.308619286935028;48.93008050325717;RIVER;Bus;48.93008050325717, 2.308619286935028;Gennevilliers;92036
Gabriel Pï¿½ri - Mï¿½tro;2.2941342173666093;48.91628169918373;RIVER;Bus;48.91628169918373, 2.2941342173666093;Asniï¿½res-sur-Seine;92004
Vallï¿½e du Bois;2.2549469962314266;48.80657467541722;CLAM;Bus;48.80657467541722, 2.2549469962314266;Clamart;92023
Mairie;2.263024490059578;48.7996183972287;CLAM;Bus;48.7996183972287, 2.263024490059578;Clamart;92023
Rue de Biï¿½vres;2.265249550909593;48.79920038130552;CLAM;Bus;48.79920038130552, 2.265249550909593;Clamart;92023
Plessis - Piquet;2.2678773097865537;48.79821816552895;CLAM;Bus;48.79821816552895, 2.2678773097865537;Clamart;92023
Rue de Fontenay;2.270057154604726;48.79810558137264;CLAM;Bus;48.79810558137264, 2.270057154604726;Clamart;92023
Gymnase du Fort;2.274337914317313;48.79670159233283;CLAM;Bus;48.79670159233283, 2.2743379143173135;Clamart;92023
Jardin Parisien - Hï¿½pital Antoine Bï¿½clï¿½re;2.253225274392677;48.78987991531371;CLAM;Bus;48.78987991531371, 2.253225274392677;Clamart;92023
Citï¿½ de la Plaine;2.243746231517527;48.78459468699456;CLAM;Bus;48.78459468699456, 2.243746231517527;Clamart;92023
Rï¿½publique;2.2342666477014568;48.78225877657478;CLAM;Bus;48.78225877657478, 2.2342666477014568;Clamart;92023
Cimetiï¿½re Intercommunal;2.245746475463004;48.78651409777808;CLAM;Bus;48.78651409777808, 2.245746475463004;Clamart;92023
Jardin Parisien - Hï¿½pital Antoine Bï¿½clï¿½re;2.255248022999635;48.79026129839056;CLAM;Bus;48.790261298390554, 2.255248022999635;Clamart;92023
Soleil Levant;2.2637616451020297;48.7917621072888;CLAM;Bus;48.7917621072888, 2.2637616451020297;Clamart;92023
Pierre Corby;2.268628159600629;48.80001257956218;CLAM;Bus;48.80001257956218, 2.268628159600629;Clamart;92023
Gymnase Condorcet;2.263345146487221;48.811618382735226;CLAM;Bus;48.811618382735226, 2.263345146487221;Clamart;92023
Mairie d'Issy;2.2735450108766955;48.82528856152981;TUVIM;Bus;48.82528856152981, 2.2735450108766955;Issy-les-Moulineaux;92040
Capitaine Ferber;2.2662080410745737;48.825909310834994;TUVIM;Bus;48.825909310834994, 2.2662080410745737;Issy-les-Moulineaux;92040
Jacques Henri Lartigue Tramway;2.2607162032125347;48.82415765981172;TUVIM;Bus;48.82415765981172, 2.2607162032125347;Issy-les-Moulineaux;92040
Les Moulineaux;2.252539586191653;48.82158854348964;TUVIM;Bus;48.82158854348964, 2.252539586191653;Issy-les-Moulineaux;92040
Sainte Eudoxie;2.242889407075752;48.82113210004295;TUVIM;Bus;48.82113210004295, 2.242889407075752;Issy-les-Moulineaux;92040
Jacques-Henri Lartigue;2.260866275739212;48.824140599763794;TUVIM;Bus;48.824140599763794, 2.260866275739212;Issy-les-Moulineaux;92040
Parc Henri Barbusse;2.2670300148999982;48.8197625457428;TUVIM;Bus;48.8197625457428, 2.2670300148999982;Issy-les-Moulineaux;92040
Emile Duployï¿½;2.2652031796478167;48.815056510485896;TUVIM;Bus;48.815056510485896, 2.2652031796478167;Issy-les-Moulineaux;92040
Maurice Hartmann;2.283863434733447;48.827743154583885;TUVIM;Bus;48.827743154583885, 2.283863434733447;Issy-les-Moulineaux;92040
Clï¿½ment Perriï¿½re;2.285690240306729;48.80775166970034;AMIBUS;Bus;48.80775166970034, 2.285690240306729;Chï¿½tillon;92020
Notre-Dame du Calvaire;2.284680347502503;48.807916516455535;AMIBUS;Bus;48.807916516455535, 2.284680347502503;Chï¿½tillon;92020
Rï¿½publique - Libertï¿½;2.294815230613326;48.80157301474803;AMIBUS;Bus;48.80157301474803, 2.294815230613326;Chï¿½tillon;92020
Libertï¿½;2.292991329661347;48.80153525835608;AMIBUS;Bus;48.80153525835608, 2.292991329661347;Chï¿½tillon;92020
