Département;Nom commune;code postal;Grand secteur d'activité;APE;Code région;Code département;Nombre d'établissements 2024;Effectifs salariés 2024
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS5 Autres services marchands hors intérim;6832A Administration d'immeubles et autres biens immobiliers;11.0;92.0;15.0;39.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS5 Autres services marchands hors intérim;7022Z Conseil pour les affaires et autres conseils de gestion;11.0;92.0;185.0;4739.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS5 Autres services marchands hors intérim;7410Z Activités spécialisées de design;11.0;92.0;6.0;37.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS5 Autres services marchands hors intérim;7420Z Activités photographiques;11.0;92.0;4.0;6.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS5 Autres services marchands hors intérim;7430Z Traduction et interprétation;11.0;92.0;1.0;1.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS5 Autres services marchands hors intérim;7490A Activité des économistes de la construction;11.0;92.0;3.0;62.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS5 Autres services marchands hors intérim;7732Z Location et location-bail machines & équipts pour la construction;11.0;92.0;1.0;4.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS5 Autres services marchands hors intérim;7739Z Location et location-bail machines, équipements et biens divers;11.0;92.0;1.0;37.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS6 Intérim;7820Z Activités des agences de travail temporaire;11.0;92.0;6.0;367.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS5 Autres services marchands hors intérim;7990Z Autres services de réservation et activités connexes;11.0;92.0;6.0;203.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS5 Autres services marchands hors intérim;8020Z Activités liées aux systèmes de sécurité;11.0;92.0;3.0;62.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS5 Autres services marchands hors intérim;8230Z Organisation de foires, salons professionnels et congrès;11.0;92.0;14.0;265.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS5 Autres services marchands hors intérim;8291Z Activ. de recouvrement factures & d'info. financ. s/la clientèle;11.0;92.0;1.0;10.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS7 Services non marchands;8542Z Enseignement supérieur;11.0;92.0;2.0;86.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS7 Services non marchands;8621Z Activité des médecins généralistes;11.0;92.0;10.0;34.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS7 Services non marchands;8710A Hébergement médicalisé pour personnes âgées;11.0;92.0;3.0;87.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS7 Services non marchands;8720A Hébergement social pour handicapés mentaux et malades mentaux;11.0;92.0;2.0;35.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS7 Services non marchands;8730A Hébergement social pour personnes âgées;11.0;92.0;2.0;213.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS7 Services non marchands;8790B Hébergement social pour adultes, familles en difficultés et autre;11.0;92.0;2.0;11.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS7 Services non marchands;8810C Aide par le travail;11.0;92.0;1.0;129.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS5 Autres services marchands hors intérim;9001Z Arts du spectacle vivant;11.0;92.0;23.0;19.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS5 Autres services marchands hors intérim;9319Z Autres activités liées au sport;11.0;92.0;3.0;26.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS5 Autres services marchands hors intérim;9329Z Autres activités récréatives et de loisirs;11.0;92.0;2.0;5.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS5 Autres services marchands hors intérim;9491Z Activités des organisations religieuses;11.0;92.0;4.0;24.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS5 Autres services marchands hors intérim;9511Z Réparation d'ordinateurs et d'équipements périphériques;11.0;92.0;1.0;0.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS5 Autres services marchands hors intérim;9524Z Réparation de meubles et d'équipements du foyer;11.0;92.0;1.0;1.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS5 Autres services marchands hors intérim;9601B Blanchisserie-teinturerie de détail;11.0;92.0;6.0;13.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS5 Autres services marchands hors intérim;9602A Coiffure;11.0;92.0;27.0;92.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS5 Autres services marchands hors intérim;9602B Soins de beauté;11.0;92.0;12.0;34.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS5 Autres services marchands hors intérim;9609Z Autres services personnels n.c.a.;11.0;92.0;9.0;98.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS1 Industrie;1071C Boulangerie et boulangerie-pâtisserie;11.0;92.0;28.0;255.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS1 Industrie;1082Z Fabrication de cacao, chocolat et de produits de confiserie;11.0;92.0;2.0;19.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS1 Industrie;1419Z Fabrication d'autres vêtements et accessoires;11.0;92.0;1.0;4.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS1 Industrie;1812Z Autre imprimerie (labeur);11.0;92.0;3.0;806.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS1 Industrie;2011Z Fabrication de gaz industriels;11.0;92.0;1.0;35.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS1 Industrie;2013B Fabric. d'autres produits chimiques inorganiques de base n.c.a.;11.0;92.0;1.0;43.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS1 Industrie;2016Z Fabrication de matières plastiques de base;11.0;92.0;1.0;2.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS1 Industrie;2120Z Fabrication de préparations pharmaceutiques;11.0;92.0;1.0;47.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS1 Industrie;2229A Fabrication de pièces techniques à base de matières plastiques;11.0;92.0;2.0;119.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS1 Industrie;2530Z Fabric. générateurs vapeur sf chaudières pour chauffage central;11.0;92.0;1.0;49.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS1 Industrie;2740Z Fabrication d'appareils d'éclairage électrique;11.0;92.0;1.0;2.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS1 Industrie;2812Z Fabrication d'équipements hydrauliques et pneumatiques;11.0;92.0;1.0;3.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS1 Industrie;3091Z Fabrication de motocycles;11.0;92.0;1.0;1.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS1 Industrie;3101Z Fabrication de meubles de bureau et de magasin;11.0;92.0;1.0;29.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS1 Industrie;3213Z Fabrication articles bijouterie fantaisie & articles similaires;11.0;92.0;2.0;2.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS1 Industrie;3240Z Fabrication de jeux et jouets;11.0;92.0;1.0;7.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS1 Industrie;3250A Fabrication de matériel médico-chirurgical et dentaire;11.0;92.0;7.0;53.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS1 Industrie;3313Z Réparation de matériels électroniques et optiques;11.0;92.0;1.0;1.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS1 Industrie;3320D Instal. éqpts électriq, mat. électro. et optiq. ou aut. matériels;11.0;92.0;2.0;4.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS1 Industrie;3523Z Commerce de combustibles gazeux par conduites;11.0;92.0;1.0;72.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS2 Construction;4110A Promotion immobilière de logements;11.0;92.0;13.0;53.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS2 Construction;4321A Travaux d'installation électrique dans tous locaux;11.0;92.0;16.0;233.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS2 Construction;4322B Travaux d'installation équipements thermiques et climatisation;11.0;92.0;16.0;185.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS2 Construction;4329A Travaux d'isolation;11.0;92.0;10.0;44.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS2 Construction;4329B Autres travaux d'installation n.c.a.;11.0;92.0;2.0;6.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS2 Construction;4332B Travaux de menuiserie métallique et serrurerie;11.0;92.0;7.0;23.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS2 Construction;4333Z Travaux de revêtement des sols et des murs;11.0;92.0;8.0;20.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS2 Construction;4399A Travaux d'étanchéification;11.0;92.0;4.0;20.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS3 Commerce;4520A Entretien et réparation de véhicules automobiles légers;11.0;92.0;13.0;138.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS3 Commerce;4531Z Commerce de gros d'équipements automobiles;11.0;92.0;3.0;15.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS3 Commerce;4612B Autres interm. comm. combustibles métaux minéraux prod. chimiques;11.0;92.0;3.0;246.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS3 Commerce;4614Z Interm. comm. machines, équipts industriels, navires et avions;11.0;92.0;3.0;6.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS3 Commerce;4619A Centrales d'achat non alimentaires;11.0;92.0;4.0;83.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS3 Commerce;4619B Autres intermédiaires du commerce en produits divers;11.0;92.0;10.0;40.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS3 Commerce;4621Z Comm. de gros céréales, tabac non manuf. et aliments pour bétail;11.0;92.0;1.0;2.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS3 Commerce;4649Z Commerce de gros d'autres biens domestiques;11.0;92.0;19.0;248.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS3 Commerce;4651Z Comm. de gros d'ordinat., d'éqpts informatiq. périph. & logiciels;11.0;92.0;10.0;138.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS3 Commerce;4669B Commerce de gros de fournitures et équipements industriels divers;11.0;92.0;6.0;15.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS3 Commerce;4672Z Commerce de gros de minerais et métaux;11.0;92.0;1.0;1.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS3 Commerce;4673B Commerce de gros d'appareils sanitaires et produits de décoration;11.0;92.0;2.0;45.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS3 Commerce;4690Z Commerce de gros (commerce interentreprises) non spécialisé;11.0;92.0;23.0;212.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS3 Commerce;4711C Supérettes;11.0;92.0;5.0;48.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS3 Commerce;4711E Magasins multi-commerces;11.0;92.0;2.0;27.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS3 Commerce;4711F Hypermarchés;11.0;92.0;2.0;317.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS3 Commerce;4719B Autres commerces de détail en magasin non spécialisé;11.0;92.0;6.0;54.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS3 Commerce;4721Z Commerce de détail de fruits et légumes en magasin spécialisé;11.0;92.0;9.0;33.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS3 Commerce;4725Z Commerce de détail de boissons en magasin spécialisé;11.0;92.0;8.0;12.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS3 Commerce;4726Z Comm. détail de produits à base de tabac en magasin spécialisé;11.0;92.0;1.0;3.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS3 Commerce;4742Z Comm. détail matériels télécommunication (magasin spécialisé);11.0;92.0;5.0;21.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS3 Commerce;4751Z Commerce de détail de textiles en magasin spécialisé;11.0;92.0;6.0;17.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS3 Commerce;4752B Comm. détail de quincaillerie, peintures et verres (mag.> 400 m2);11.0;92.0;3.0;36.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS3 Commerce;4753Z Comm. détail tapis, moquettes & revêts murs & sols (magas. spéc.);11.0;92.0;4.0;38.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS3 Commerce;4759A Commerce de détail de meubles;11.0;92.0;6.0;19.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS3 Commerce;4771Z Commerce de détail d'habillement en magasin spécialisé;11.0;92.0;62.0;580.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS3 Commerce;4772A Commerce de détail de la chaussure;11.0;92.0;11.0;31.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS3 Commerce;4774Z Comm. détail d'articles médicaux & orthopédiques en magasin spéc.;11.0;92.0;8.0;11.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS3 Commerce;4776Z Comm. dét. fleurs, plantes, etc, animaux de cie et leurs aliments;11.0;92.0;7.0;28.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS3 Commerce;4778C Autres commerces de détail spécialisés divers;11.0;92.0;18.0;78.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS3 Commerce;4791A Vente à distance sur catalogue général;11.0;92.0;8.0;129.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS3 Commerce;4799B Vente par automate, aut. com. dét. hors mag., éventaire ou marché;11.0;92.0;1.0;10.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS5 Autres services marchands hors intérim;4931Z Transports urbains et suburbains de voyageurs;11.0;92.0;2.0;5.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS5 Autres services marchands hors intérim;4939B Autres transports routiers de voyageurs;11.0;92.0;2.0;4.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS5 Autres services marchands hors intérim;4941A Transports routiers de fret interurbains;11.0;92.0;3.0;36.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS5 Autres services marchands hors intérim;5221Z Services auxiliaires des transports terrestres;11.0;92.0;2.0;14.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS5 Autres services marchands hors intérim;5224A Manutention portuaire;11.0;92.0;1.0;15.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS5 Autres services marchands hors intérim;5229A Messagerie, fret express;11.0;92.0;1.0;18.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS5 Autres services marchands hors intérim;5229B Affrètement et organisation des transports;11.0;92.0;7.0;206.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS5 Autres services marchands hors intérim;5320Z Autres activités de poste et de courrier;11.0;92.0;3.0;29.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS4 Hôtellerie-restauration;5610A Restauration traditionnelle;11.0;92.0;172.0;1474.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS5 Autres services marchands hors intérim;5811Z Édition de livres;11.0;92.0;3.0;29.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS5 Autres services marchands hors intérim;5819Z Autres activités d'édition;11.0;92.0;1.0;30.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS5 Autres services marchands hors intérim;5829A Édition de logiciels système et de réseau;11.0;92.0;2.0;8.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS5 Autres services marchands hors intérim;5911B Production de films institutionnels et publicitaires;11.0;92.0;12.0;126.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS5 Autres services marchands hors intérim;6120Z Télécommunications sans fil;11.0;92.0;1.0;1.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS5 Autres services marchands hors intérim;6203Z Gestion d'installations informatiques;11.0;92.0;3.0;137.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS5 Autres services marchands hors intérim;6312Z Portails Internet;11.0;92.0;10.0;125.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS5 Autres services marchands hors intérim;6419Z Autres intermédiations monétaires;11.0;92.0;20.0;2220.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS5 Autres services marchands hors intérim;6619A Supports juridiques de gestion de patrimoine mobilier;11.0;92.0;7.0;26.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS5 Autres services marchands hors intérim;6622Z Activités des agents et courtiers d'assurances;11.0;92.0;48.0;890.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS5 Autres services marchands hors intérim;6831Z Agences immobilières;11.0;92.0;56.0;362.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS5 Autres services marchands hors intérim;7021Z Conseil en relations publiques et communication;11.0;92.0;41.0;415.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS5 Autres services marchands hors intérim;7112A Activité des géomètres;11.0;92.0;2.0;51.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS5 Autres services marchands hors intérim;7420Z Activités photographiques;11.0;92.0;2.0;6.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS5 Autres services marchands hors intérim;7430Z Traduction et interprétation;11.0;92.0;1.0;259.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS5 Autres services marchands hors intérim;7810Z Activités des agences de placement de main-d'oeuvre;11.0;92.0;4.0;19.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS5 Autres services marchands hors intérim;7830Z Autre mise à disposition de ressources humaines;11.0;92.0;3.0;66.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS5 Autres services marchands hors intérim;7990Z Autres services de réservation et activités connexes;11.0;92.0;2.0;69.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS5 Autres services marchands hors intérim;8010Z Activités de sécurité privée;11.0;92.0;7.0;150.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS5 Autres services marchands hors intérim;8110Z Activités combinées de soutien lié aux bâtiments;11.0;92.0;152.0;1011.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS5 Autres services marchands hors intérim;8121Z Nettoyage courant des bâtiments;11.0;92.0;24.0;529.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS5 Autres services marchands hors intérim;8122Z Autres activités nettoyage des bâtiments et nettoyage industriel;11.0;92.0;3.0;36.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS5 Autres services marchands hors intérim;8129A Désinfection, désinsectisation, dératisation;11.0;92.0;1.0;26.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS5 Autres services marchands hors intérim;8129B Autres activités de nettoyage n.c.a.;11.0;92.0;1.0;58.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS5 Autres services marchands hors intérim;8130Z Services d'aménagement paysager;11.0;92.0;1.0;2.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS5 Autres services marchands hors intérim;8219Z Photocopie prépa. documents & aut. activ. spéc. soutien de bureau;11.0;92.0;15.0;103.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS5 Autres services marchands hors intérim;8230Z Organisation de foires, salons professionnels et congrès;11.0;92.0;22.0;343.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS7 Services non marchands;8430C Distribution sociale de revenus;11.0;92.0;2.0;31.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS7 Services non marchands;8520Z Enseignement primaire;11.0;92.0;1.0;27.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS7 Services non marchands;8551Z Enseignement de disciplines sportives et d'activités de loisirs;11.0;92.0;2.0;37.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS7 Services non marchands;8559A Formation continue d'adultes;11.0;92.0;44.0;503.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS7 Services non marchands;8622A Activités de radiodiagnostic et de radiothérapie;11.0;92.0;4.0;70.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS7 Services non marchands;8623Z Pratique dentaire;11.0;92.0;27.0;122.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS7 Services non marchands;8690A Ambulances;11.0;92.0;3.0;22.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS7 Services non marchands;8690B Laboratoires d'analyses médicales;11.0;92.0;6.0;156.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS7 Services non marchands;8690E Activité profess. rééducation appareillage & pédicures-podologues;11.0;92.0;6.0;8.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS5 Autres services marchands hors intérim;9001Z Arts du spectacle vivant;11.0;92.0;15.0;27.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS5 Autres services marchands hors intérim;9003A Création artistique relevant des arts plastiques;11.0;92.0;2.0;1.0
Hauts-de-Seine;Levallois-Perret;92044.0;GS5 Autres services marchands hors intérim;9313Z Activités des centres de culture physique;11.0;92.0;4.0;13.0
